YYYYMMDD,OPEN,HIGH,LOW,CLOSE
2012-11-19,5579.75,5592.75,5549.25,5576.5
2012-11-20,5604.55,5613.7,5548.35,5574.15
2012-11-21,5582.4,5620.2,5561.4,5613.6
2012-11-22,5628.85,5643.35,5608.0,5625.55
2012-11-23,5635.5,5637.75,5593.55,5623.35
2012-11-26,5649.2,5649.2,5623.45,5631.15
2012-11-27,5660.0,5733.2,5658.0,5725.85
2012-11-29,5738.45,5833.5,5736.1,5824.15
2012-11-30,5841.05,5885.25,5827.85,5877.35
2012-12-03,5882.3,5899.15,5854.6,5869.95
2012-12-04,5867.0,5894.95,5859.0,5884.1
2012-12-05,5909.3,5917.8,5891.35,5908.95
2012-12-06,5927.05,5942.55,5838.9,5938.25
2012-12-07,5937.25,5949.85,5888.65,5897.4
2012-12-10,5913.3,5919.95,5888.1,5906.0
2012-12-11,5925.8,5965.15,5865.45,5894.8
2012-12-12,5920.05,5924.6,5874.25,5880.4
2012-12-13,5901.2,5907.45,5841.35,5849.2
2012-12-14,5847.0,5886.1,5839.15,5882.8
2012-12-17,5862.6,5886.05,5850.15,5855.15
2012-12-18,5876.8,5905.8,5823.15,5894.75
2012-12-19,5919.65,5939.4,5910.8,5925.45
2012-12-20,5931.9,5937.6,5881.45,5907.35
2012-12-21,5885.5,5885.55,5841.65,5844.85
2012-12-24,5870.3,5871.9,5844.7,5856.2
2012-12-26,5869.6,5917.3,5859.55,5906.0
2012-12-27,5930.25,5930.8,5864.7,5877.3
2012-12-28,5887.2,5915.75,5879.5,5909.9
2012-12-31,5901.95,5916.2,5897.15,5898.95
2013-01-01,5937.9,5963.9,5935.2,5951.05
2013-01-02,5984.75,6006.05,5982.0,5991.95
2013-01-03,6017.0,6017.0,5986.55,6005.0
2013-01-04,6006.05,6020.75,5981.55,6012.75
2013-01-07,6038.9,6039.25,5977.15,5977.9
2013-01-08,5985.9,6007.05,5964.4,6002.3
2013-01-09,6007.45,6020.1,5958.45,5972.45
2013-01-10,6001.55,6005.15,5947.3,5962.0
2013-01-11,6014.85,6018.85,5940.6,5942.7
2013-01-14,5969.55,6036.9,5962.15,6033.9
2013-01-15,6039.5,6068.5,6018.6,6059.3
2013-01-16,6052.85,6055.95,5992.05,5998.55
2013-01-17,6003.15,6053.2,5988.1,6036.75
2013-01-18,6062.2,6083.4,6048.3,6058.6
2013-01-21,6089.45,6094.35,6065.1,6080.6
2013-01-22,6082.55,6101.3,6040.5,6045.2
2013-01-23,6053.2,6069.8,6021.15,6061.85
2013-01-24,6046.45,6065.3,6007.85,6018.45
2013-01-25,6027.15,6080.55,6014.45,6078.15
2013-01-28,6083.2,6088.4,6061.4,6073.5
2013-01-29,6071.35,6111.8,6042.45,6046.55
2013-01-30,6066.25,6071.95,6044.15,6055.65
2013-01-31,6050.8,6058.05,6025.15,6034.1
2013-02-01,6041.6,6052.95,5983.2,6003.65
2013-02-04,6030.4,6038.5,5981.25,5986.05
2013-02-05,5950.1,5970.35,5946.9,5958.8
2013-02-06,5989.75,5990.9,5953.15,5958.05
2013-02-07,5938.85,5978.5,5927.6,5941.7
2013-02-08,5934.15,5953.7,5883.65,5895.9
2013-02-11,5924.15,5924.15,5879.1,5899.3
2013-02-12,5897.85,5927.65,5886.45,5924.15
2013-02-13,5943.6,5969.5,5922.95,5934.25
2013-02-14,5934.7,5940.2,5884.55,5888.2
2013-02-15,5869.7,5899.95,5853.9,5876.8
2013-02-18,5889.6,5911.0,5878.45,5898.55
2013-02-19,5901.75,5947.55,5883.15,5946.3
2013-02-20,5966.5,5971.0,5937.55,5943.6
2013-02-21,5912.85,5921.15,5844.4,5847.3
2013-02-22,5837.75,5873.8,5835.8,5848.65
2013-02-25,5871.5,5878.4,5825.0,5850.95
2013-02-26,5838.45,5838.85,5748.6,5767.2
2013-02-27,5788.65,5818.2,5749.7,5795.75
2013-02-28,5839.9,5849.9,5671.9,5717.15
2013-03-01,5707.1,5739.45,5679.9,5719.1
2013-03-04,5707.95,5712.0,5663.6,5702.25
2013-03-05,5722.4,5790.1,5722.4,5781.8
2013-03-06,5818.65,5828.7,5795.05,5822.65
2013-03-07,5806.25,5878.0,5802.75,5874.75
2013-03-08,5888.4,5952.85,5883.0,5943.4
2013-03-11,5947.4,5971.2,5930.35,5933.0
2013-03-12,5944.0,5952.0,5893.65,5906.45
2013-03-13,5885.65,5893.85,5842.25,5844.85
2013-03-14,5847.05,5920.15,5791.75,5910.85
2013-03-15,5916.9,5945.65,5861.0,5875.1
2013-03-18,5817.75,5850.2,5814.35,5833.6
2013-03-19,5863.15,5863.6,5724.3,5744.95
2013-03-20,5741.25,5745.3,5682.3,5705.8
2013-03-21,5711.35,5757.75,5647.95,5657.5
2013-03-22,5660.15,5691.45,5631.8,5651.45
2013-03-25,5709.15,5718.4,5624.4,5634.5
2013-03-26,5615.15,5655.3,5612.05,5637.3
2013-03-28,5647.8,5692.95,5604.85,5689.5
2013-04-01,5701.15,5720.95,5675.9,5699.35
2013-04-02,5703.05,5754.6,5687.15,5745.3
2013-04-03,5741.4,5744.95,5650.1,5664.9
2013-04-04,5642.2,5644.45,5565.65,5574.2
2013-04-05,5574.4,5577.3,5534.7,5545.7
2013-04-08,5551.45,5569.2,5537.05,5544.4
2013-04-09,5572.55,5603.05,5487.0,5491.0
2013-04-10,5536.4,5569.25,5477.2,5547.8
2013-04-11,5605.7,5610.65,5542.85,5588.65
2013-04-12,5520.85,5544.5,5494.9,5521.95
2013-04-15,5512.45,5592.85,5500.3,5557.95
2013-04-16,5560.35,5699.25,5555.85,5686.5
2013-04-17,5710.05,5732.15,5669.0,5690.45
2013-04-18,5683.05,5794.35,5681.85,5774.45
2013-04-22,5793.55,5844.85,5789.8,5841.5
2013-04-23,5843.25,5844.3,5791.55,5834.7
2013-04-25,5859.7,5924.6,5853.3,5917.2
2013-04-26,5903.8,5907.05,5860.5,5873.0
2013-04-29,5877.35,5918.65,5868.8,5900.4
2013-04-30,5944.0,5962.3,5867.8,5924.25
2013-05-02,5912.0,6019.45,5910.95,6002.65
2013-05-03,5995.0,6000.3,5930.15,5943.85
2013-05-06,5952.6,5976.5,5928.45,5975.15
2013-05-07,5985.35,6050.5,5982.95,6042.0
2013-05-08,6063.5,6083.55,6024.95,6081.7
2013-05-09,6081.4,6084.7,6040.45,6056.3
2013-05-10,6048.6,6105.3,6045.6,6092.1
2013-05-11,6088.2,6114.55,6084.15,6107.25
2013-05-13,6102.35,6104.95,5972.9,5973.85
2013-05-14,5990.8,6026.2,5970.05,5995.95
2013-05-15,6021.2,6157.1,6019.9,6144.5
2013-05-16,6132.25,6187.3,6130.9,6168.75
2013-05-17,6172.85,6199.95,6146.15,6184.05
2013-05-20,6201.75,6229.45,6146.05,6160.1
2013-05-21,6153.85,6180.25,6102.35,6110.35
2013-05-22,6132.9,6147.6,6074.45,6100.75
2013-05-23,6057.4,6081.45,5955.7,5973.0
2013-05-24,6010.65,6015.3,5936.8,5989.35
2013-05-27,5993.75,6099.9,5975.55,6071.95
2013-05-28,6091.0,6127.65,6055.4,6112.15
2013-05-29,6125.05,6125.05,6069.8,6097.55
2013-05-30,6073.65,6133.75,6073.15,6115.3
2013-05-31,6106.25,6106.25,5975.55,5985.2
2013-06-03,6005.9,6011.0,5916.35,5938.45
2013-06-04,5941.9,5981.6,5910.25,5921.35
2013-06-05,5910.05,5935.2,5883.7,5925.55
2013-06-06,5892.5,5956.55,5869.5,5917.55
2013-06-07,5903.85,5972.7,5871.3,5884.85
2013-06-10,5913.05,5931.65,5857.4,5890.25
2013-06-11,5854.55,5868.05,5780.35,5785.8
2013-06-12,5777.85,5792.9,5738.6,5764.85
2013-06-13,5715.2,5729.85,5683.1,5695.7
2013-06-14,5750.8,5819.4,5739.4,5804.65
2013-06-17,5820.7,5854.9,5770.25,5851.1
2013-06-18,5843.95,5863.4,5804.3,5811.4
2013-06-19,5808.4,5828.4,5777.9,5819.7
2013-06-20,5753.3,5755.0,5645.65,5648.9
2013-06-21,5644.35,5686.15,5616.85,5667.55
2013-06-24,5637.7,5640.0,5566.25,5598.6
2013-06-25,5609.35,5666.25,5570.25,5605.15
2013-06-26,5631.15,5635.25,5579.35,5582.1
2013-06-27,5655.4,5699.35,5630.95,5677.6
2013-06-28,5756.5,5852.95,5756.5,5828.0
2013-07-01,5822.2,5904.35,5822.2,5900.15
2013-07-02,5890.1,5898.8,5852.3,5859.75
2013-07-03,5815.0,5815.0,5760.4,5776.75
2013-07-04,5794.9,5848.2,5786.05,5842.35
2013-07-05,5891.0,5900.45,5858.45,5865.75
2013-07-08,5829.0,5833.85,5775.55,5815.35
2013-07-09,5839.25,5864.95,5835.55,5858.65
2013-07-10,5871.75,5879.35,5802.85,5812.6
2013-07-11,5895.05,5948.85,5887.95,5930.2
2013-07-12,6018.4,6019.0,5951.15,6017.45
2013-07-15,5993.3,6038.2,5980.95,6029.7
2013-07-16,5927.7,5966.05,5910.95,5963.1
2013-07-17,5973.25,5989.8,5926.75,5966.2
2013-07-18,5989.45,6051.1,5974.55,6039.75
2013-07-19,6058.15,6066.85,6020.25,6022.15
2013-07-22,6015.3,6064.15,6004.25,6031.0
2013-07-23,6063.85,6093.35,6061.3,6075.7
2013-07-24,6033.65,6047.25,5962.6,5990.75
2013-07-25,5973.0,5990.65,5896.4,5906.1
2013-07-26,5938.85,5944.5,5869.5,5890.7
2013-07-29,5869.95,5886.0,5825.8,5830.4
2013-07-30,5836.2,5861.3,5747.6,5760.85
2013-07-31,5740.95,5752.1,5675.75,5740.4
2013-08-01,5779.55,5808.5,5676.85,5725.4
2013-08-02,5751.85,5761.85,5649.0,5678.45
2013-08-05,5685.8,5721.0,5661.5,5682.55
2013-08-06,5660.55,5661.65,5521.8,5544.3
2013-08-07,5550.4,5561.45,5486.85,5512.75
2013-08-08,5518.6,5577.6,5510.6,5559.85
2013-08-12,5599.85,5644.1,5557.1,5602.55
2013-08-13,5591.45,5704.45,5578.9,5703.8
2013-08-14,5721.45,5754.55,5690.2,5748.3
2013-08-16,5705.9,5716.6,5496.05,5515.95
2013-08-19,5496.8,5499.65,5360.65,5402.55
2013-08-20,5345.35,5417.8,5306.35,5394.15
2013-08-21,5498.65,5504.1,5268.45,5321.65
2013-08-22,5284.4,5418.95,5254.05,5409.45
2013-08-23,5432.15,5478.8,5377.8,5468.1
2013-08-26,5502.5,5528.7,5454.45,5470.2
2013-08-27,5426.9,5427.4,5274.25,5299.4
2013-08-28,5235.25,5317.7,5118.85,5276.0
2013-08-29,5326.95,5428.9,5303.0,5381.1
2013-08-30,5406.6,5493.3,5360.2,5476.9
2013-09-02,5484.3,5564.9,5478.85,5547.7
2013-09-03,5579.95,5580.95,5323.75,5335.5
2013-09-04,5358.15,5460.25,5318.9,5445.5
2013-09-05,5563.1,5625.75,5552.7,5584.65
2013-09-06,5622.4,5688.6,5566.15,5673.8
2013-09-10,5745.25,5904.85,5738.2,5889.8
2013-09-11,5887.4,5924.35,5832.7,5902.7
2013-09-12,5931.45,5932.0,5815.8,5851.05
2013-09-13,5828.75,5884.3,5822.9,5846.1
2013-09-16,5933.1,5957.25,5798.15,5835.35
2013-09-17,5825.8,5857.8,5804.9,5851.15
2013-09-18,5873.45,5916.9,5840.2,5910.35
2013-09-19,6050.15,6142.5,6040.15,6109.65
2013-09-20,6106.6,6130.95,5932.85,6023.7
2013-09-23,5945.6,5989.4,5871.4,5883.55
2013-09-24,5858.3,5938.4,5854.55,5893.55
2013-09-25,5910.4,5910.55,5811.1,5869.45
2013-09-26,5874.3,5917.65,5864.1,5879.3
2013-09-27,5907.0,5909.2,5819.3,5828.05
2013-09-30,5804.5,5810.2,5718.5,5721.8
2013-10-01,5761.05,5786.45,5700.95,5785.35
2013-10-03,5821.1,5917.6,5802.7,5908.95
2013-10-04,5893.55,5950.45,5885.0,5908.15
2013-10-07,5889.15,5912.0,5825.85,5909.65
2013-10-08,5978.9,5981.7,5913.0,5916.15
2013-10-09,5895.0,6015.5,5877.1,6013.35
2013-10-10,6005.05,6033.95,5979.8,6031.2
2013-10-11,6107.6,6107.6,6046.4,6091.8
2013-10-14,6093.75,6124.1,6082.9,6112.35
2013-10-15,6150.2,6156.3,6056.55,6080.75
2013-10-17,6101.65,6110.75,6032.55,6038.65
2013-10-18,6079.15,6201.45,6075.35,6182.85
2013-10-21,6203.95,6218.95,6163.3,6210.25
2013-10-22,6192.4,6220.1,6181.8,6205.6
2013-10-23,6213.35,6217.95,6116.6,6170.45
2013-10-24,6167.5,6252.45,6142.95,6163.4
2013-10-25,6157.1,6174.75,6125.95,6133.35
2013-10-28,6160.5,6168.75,6094.1,6103.0
2013-10-29,6109.2,6228.05,6079.2,6219.6
2013-10-30,6231.3,6269.2,6222.6,6248.0
2013-10-31,6240.85,6309.05,6235.9,6295.05
2013-11-01,6294.55,6332.6,6286.95,6302.25
2013-11-05,6289.9,6304.75,6244.3,6245.0
2013-11-06,6262.05,6269.7,6208.7,6217.5
2013-11-07,6219.75,6288.95,6180.8,6185.7
2013-11-08,6168.7,6185.15,6120.95,6135.05
2013-11-11,6115.1,6141.65,6067.75,6082.35
2013-11-12,6093.05,6108.7,6011.75,6012.85
2013-11-13,6001.85,6042.25,5972.45,5995.85
2013-11-14,6043.45,6101.65,6036.65,6056.65
2013-11-18,6115.35,6196.8,6110.4,6190.75
2013-11-19,6198.7,6212.4,6180.2,6201.45
2013-11-20,6189.5,6204.35,6106.95,6110.25
2013-11-21,6097.35,6097.35,5985.4,6008.85
2013-11-22,6036.15,6049.6,5972.8,6011.1
2013-11-25,6037.1,6123.5,6037.1,6113.8
2013-11-26,6104.6,6112.7,6047.75,6055.2
2013-11-27,6071.15,6074.0,6030.3,6056.7
2013-11-28,6094.85,6112.95,6068.3,6105.65
2013-11-29,6111.4,6182.5,6103.8,6176.45
2013-12-02,6175.35,6228.7,6174.8,6218.5
2013-12-03,6206.15,6225.4,6191.4,6201.7
2013-12-04,6188.65,6209.15,6149.9,6168.85
2013-12-05,6268.7,6300.55,6232.0,6237.7
2013-12-06,6232.95,6275.35,6230.75,6273.6
2013-12-09,6415.25,6415.25,6345.0,6350.6
2013-12-10,6357.35,6362.25,6307.55,6333.75
2013-12-11,6312.3,6326.6,6280.25,6323.75
2013-12-12,6277.45,6286.85,6230.55,6233.9
2013-12-13,6201.4,6208.6,6161.4,6172.8
2013-12-16,6175.4,6183.25,6146.05,6153.25
2013-12-17,6182.95,6190.55,6133.0,6139.3
2013-12-18,6133.55,6236.0,6131.0,6228.95
2013-12-19,6259.15,6263.75,6150.7,6170.2
2013-12-20,6182.3,6284.5,6170.35,6279.45
2013-12-23,6266.95,6317.5,6266.95,6282.05
2013-12-24,6300.45,6301.5,6262.0,6267.65
2013-12-26,6270.05,6302.75,6259.45,6279.55
2013-12-27,6293.4,6324.9,6289.4,6316.35
2013-12-30,6341.45,6344.05,6273.15,6291.65
2013-12-31,6309.35,6317.3,6287.3,6303.05
2014-01-01,6325.25,6327.2,6298.25,6304.55
2014-01-02,6309.1,6358.3,6211.3,6215.65
2014-01-03,6196.2,6221.65,6171.25,6221.5
2014-01-06,6224.7,6224.7,6170.25,6191.7
2014-01-07,6203.6,6221.5,6144.75,6160.8
2014-01-08,6182.7,6192.1,6160.35,6173.2
2014-01-09,6181.65,6188.05,6148.25,6171.95
2014-01-10,6185.9,6239.1,6139.6,6172.75
2014-01-13,6194.65,6288.2,6194.6,6285.4
2014-01-14,6264.35,6280.35,6234.15,6243.6
2014-01-15,6270.55,6325.2,6265.3,6320.3
2014-01-16,6343.15,6346.5,6299.85,6316.7
2014-01-17,6306.0,6327.1,6246.35,6270.7
2014-01-20,6271.3,6307.45,6243.35,6303.45
2014-01-21,6322.0,6330.3,6297.9,6317.1
2014-01-22,6308.85,6349.95,6287.45,6333.85
2014-01-23,6333.75,6355.6,6316.4,6348.85
2014-01-24,6299.65,6331.45,6263.9,6268.5
2014-01-27,6179.55,6188.55,6130.25,6146.4
2014-01-28,6138.1,6163.6,6085.95,6131.7
2014-01-29,6161.2,6170.45,6109.8,6126.75
2014-01-30,6068.2,6082.85,6027.25,6080.2
2014-01-31,6084.25,6097.85,6067.35,6087.4
2014-02-03,6064.2,6074.85,5994.45,5997.45
2014-02-04,5940.1,6017.8,5933.3,6012.35
2014-02-05,6012.85,6028.05,5962.05,6022.95
2014-02-06,6032.45,6048.35,5965.4,6038.85
2014-02-07,6077.9,6079.95,6030.9,6064.85
2014-02-10,6078.15,6083.05,6046.4,6048.6
2014-02-11,6077.55,6081.85,6053.25,6061.95
2014-02-12,6091.55,6106.6,6077.4,6079.4
2014-02-13,6087.8,6094.4,5991.1,5995.0
2014-02-14,6031.1,6056.4,5984.6,6053.35
2014-02-17,6058.85,6080.65,6038.3,6079.25
2014-02-18,6074.7,6141.7,6066.8,6120.0
2014-02-19,6133.1,6160.35,6125.75,6158.9
2014-02-20,6127.25,6129.1,6086.45,6092.05
2014-02-21,6113.85,6159.65,6108.0,6151.85
2014-02-24,6144.25,6191.85,6130.8,6186.2
2014-02-25,6209.45,6216.85,6176.6,6196.7
2014-02-26,6204.65,6245.95,6202.1,6239.55
2014-02-28,6244.15,6282.7,6228.1,6268.3
2014-03-03,6265.4,6277.75,6212.25,6218.0
2014-03-04,6219.8,6302.15,6215.7,6297.55
2014-03-05,6330.85,6336.25,6287.8,6325.5
2014-03-06,6344.85,6406.6,6339.7,6400.35
2014-03-07,6417.55,6537.8,6413.55,6526.5
2014-03-10,6497.45,6562.2,6487.35,6536.2
2014-03-11,6540.95,6562.85,6494.25,6519.15
2014-03-12,6498.3,6546.15,6487.3,6521.8
2014-03-13,6492.05,6561.45,6476.65,6490.6
2014-03-14,6448.15,6518.45,6432.7,6504.9
2014-03-18,6541.05,6574.95,6497.65,6514.0
2014-03-19,6533.65,6541.2,6506.0,6523.2
2014-03-20,6514.55,6523.65,6473.25,6486.3
2014-03-21,6517.6,6522.9,6485.7,6493.3
2014-03-22,6497.8,6502.65,6481.35,6494.9
2014-03-24,6514.95,6591.5,6514.95,6582.75
2014-03-25,6551.75,6595.55,6544.85,6589.25
2014-03-26,6620.25,6627.45,6580.6,6599.5
2014-03-27,6612.75,6673.95,6599.5,6641.4
2014-03-28,6670.95,6702.6,6643.8,6694.8
2014-03-31,6724.75,6730.05,6662.4,6701.55
2014-04-01,6732.25,6732.25,6675.45,6721.6
2014-04-02,6763.45,6763.5,6723.6,6754.85
2014-04-03,6774.4,6776.75,6696.9,6736.0
2014-04-04,6737.2,6739.15,6685.15,6692.65
2014-04-07,6694.65,6725.15,6650.4,6693.1
2014-04-09,6728.75,6808.7,6705.1,6803.6
2014-04-10,6805.05,6819.05,6777.35,6778.25
2014-04-11,6753.15,6789.35,6743.15,6770.05
2014-04-15,6812.45,6813.4,6711.75,6728.35
2014-04-16,6728.05,6748.65,6665.15,6673.85
2014-04-17,6696.65,6783.05,6684.4,6779.45
2014-04-21,6792.6,6825.45,6786.9,6810.05
2014-04-22,6821.9,6838.0,6806.25,6815.9
2014-04-23,6823.45,6861.6,6820.75,6848.05
2014-04-25,6858.45,6869.85,6772.85,6779.05
2014-04-28,6778.75,6786.25,6750.3,6762.65
2014-04-29,6777.05,6779.7,6708.65,6716.9
2014-04-30,6729.35,6780.15,6656.8,6710.2
2014-05-02,6711.95,6737.65,6689.5,6694.25
2014-05-05,6689.65,6741.05,6680.45,6695.55
2014-05-06,6720.5,6743.45,6701.9,6718.6
2014-05-07,6715.8,6718.75,6642.9,6649.4
2014-05-08,6673.65,6688.4,6638.55,6660.0
2014-05-09,6660.0,6871.35,6652.15,6866.7
2014-05-12,6874.15,7020.05,6862.9,7015.8
2014-05-13,7087.65,7172.35,7067.15,7109.05
2014-05-14,7112.2,7142.25,7080.9,7107.1
2014-05-15,7115.0,7152.55,7082.55,7121.55
2014-05-16,7273.55,7563.5,7130.65,7196.5
2014-05-19,7284.75,7291.1,7193.55,7253.65
2014-05-20,7316.4,7353.65,7247.7,7261.7
2014-05-21,7278.95,7287.15,7206.7,7248.35
2014-05-22,7295.25,7319.55,7258.15,7276.95
2014-05-23,7309.95,7381.0,7293.9,7372.45
2014-05-26,7432.1,7504.0,7269.05,7360.3
2014-05-27,7370.6,7372.95,7274.75,7311.45
2014-05-28,7329.9,7344.75,7302.6,7335.1
2014-05-29,7317.35,7325.4,7224.4,7245.75
2014-05-30,7256.0,7272.5,7118.45,7223.45
2014-06-02,7273.25,7368.6,7239.5,7360.6
2014-06-03,7383.6,7424.95,7342.15,7416.35
2014-06-04,7427.4,7433.3,7391.35,7400.45
2014-06-05,7404.45,7484.7,7360.5,7477.95
2014-06-06,7521.45,7592.7,7497.65,7580.7
2014-06-09,7627.75,7673.7,7580.25,7645.6
2014-06-10,7680.05,7683.2,7579.3,7656.35
2014-06-11,7676.4,7700.05,7589.05,7602.85
2014-06-12,7649.7,7658.0,7593.8,7650.75
2014-06-13,7676.9,7678.5,7525.35,7536.4
2014-06-16,7535.2,7548.6,7487.55,7526.05
2014-06-17,7529.4,7637.6,7509.25,7635.9
2014-06-18,7638.6,7663.0,7515.5,7542.8
2014-06-19,7584.0,7606.45,7502.55,7534.95
2014-06-20,7544.0,7560.55,7497.3,7511.6
2014-06-23,7512.8,7534.8,7441.6,7499.15
2014-06-24,7519.6,7593.35,7516.75,7577.55
2014-06-25,7589.25,7589.25,7557.05,7567.15
2014-06-26,7555.2,7570.2,7481.3,7502.15
2014-06-27,7522.75,7538.75,7482.3,7511.3
2014-06-30,7533.25,7623.65,7531.6,7600.25
2014-07-01,7632.45,7649.5,7618.15,7640.35
2014-07-02,7685.7,7732.4,7677.3,7718.8
2014-07-03,7734.7,7754.65,7706.8,7710.6
2014-07-04,7713.7,7758.0,7661.3,7754.75
2014-07-07,7775.85,7792.0,7755.1,7786.5
2014-07-08,7801.65,7808.85,7595.9,7603.85
2014-07-09,7639.6,7650.1,7551.65,7578.05
2014-07-10,7590.25,7731.05,7479.05,7540.2
2014-07-11,7587.3,7625.85,7447.2,7462.75
2014-07-14,7471.65,7478.45,7422.15,7461.45
2014-07-15,7496.2,7534.9,7459.15,7523.7
2014-07-16,7564.7,7640.1,7532.45,7638.8
2014-07-17,7620.1,7655.65,7614.45,7640.05
2014-07-18,7633.5,7685.0,7595.5,7660.25
2014-07-21,7704.75,7722.1,7674.0,7676.8
2014-07-22,7712.9,7773.85,7704.8,7771.8
2014-07-23,7795.55,7809.2,7752.9,7792.45
2014-07-24,7796.5,7835.65,7771.65,7826.0
2014-07-25,7829.9,7840.95,7748.6,7782.3
2014-07-28,7799.9,7799.9,7722.65,7743.65
2014-07-30,7746.55,7798.7,7707.6,7787.4
2014-07-31,7790.65,7791.85,7711.15,7720.45
2014-08-01,7663.1,7716.7,7593.9,7603.3
2014-08-04,7649.3,7694.8,7622.05,7686.5
2014-08-05,7714.35,7752.45,7638.05,7744.5
2014-08-06,7731.1,7740.95,7658.95,7668.2
2014-08-07,7649.5,7708.95,7630.4,7653.75
2014-08-08,7590.1,7592.45,7540.1,7567.65
2014-08-11,7622.2,7635.55,7598.6,7624.4
2014-08-12,7691.45,7735.75,7654.8,7728.3
2014-08-13,7718.05,7757.1,7695.7,7731.8
2014-08-14,7757.15,7796.7,7739.1,7785.2
2014-08-18,7788.4,7880.5,7779.2,7870.75
2014-08-19,7907.75,7918.55,7881.15,7894.25
2014-08-20,7915.95,7922.7,7864.05,7866.65
2014-08-21,7875.8,7919.65,7855.95,7891.25
2014-08-22,7907.5,7929.05,7900.05,7920.1
2014-08-25,7934.6,7968.25,7897.95,7901.45
2014-08-26,7874.75,7915.45,7862.45,7904.15
2014-08-27,7934.45,7946.85,7916.55,7943.6
2014-08-28,7943.25,7967.8,7939.2,7951.0
2014-09-01,7994.7,8034.55,7984.0,8034.3
2014-09-02,8041.55,8101.95,8036.55,8088.2
2014-09-03,8119.35,8141.9,8092.25,8112.95
2014-09-04,8114.25,8114.8,8060.9,8095.5
2014-09-05,8107.75,8122.7,8049.85,8084.55
2014-09-08,8133.45,8180.2,8126.15,8167.65
2014-09-09,8161.95,8174.55,8126.5,8151.75
2014-09-10,8135.75,8135.75,8082.1,8101.0
2014-09-11,8118.65,8127.95,8057.3,8082.55
2014-09-12,8092.35,8114.3,8071.6,8108.9
2014-09-15,8077.3,8077.3,8030.0,8036.4
2014-09-16,8041.4,8044.9,7925.15,7928.65
2014-09-17,7980.0,7990.65,7936.95,7974.95
2014-09-18,7958.55,8120.85,7939.7,8111.9
2014-09-19,8129.65,8160.9,8105.35,8114.1
2014-09-22,8086.95,8159.9,8064.8,8137.75
2014-09-23,8145.55,8159.75,8008.1,8017.85
2014-09-24,8016.35,8042.05,7950.05,8002.05
2014-09-25,8013.55,8019.3,7877.35,7937.65
2014-09-26,7889.8,7993.3,7841.8,7971.35
2014-09-29,7978.15,7991.75,7934.7,7966.5
2014-09-30,7952.8,8030.9,7923.85,7960.6
2014-10-01,7970.0,7977.5,7936.7,7943.9
2014-10-07,7910.35,7943.05,7842.7,7855.1
2014-10-08,7834.95,7869.9,7815.75,7843.2
2014-10-09,7900.9,7972.35,7900.85,7955.2
2014-10-10,7912.65,7924.05,7848.45,7864.3
2014-10-13,7829.45,7901.15,7796.0,7882.3
2014-10-14,7926.75,7928.0,7825.45,7869.4
2014-10-16,7839.85,7893.9,7729.65,7737.7
2014-10-17,7734.0,7819.2,7723.85,7780.65
2014-10-20,7897.55,7905.95,7856.95,7876.7
2014-10-21,7908.1,7936.6,7874.35,7929.3
2014-10-22,7999.3,8005.0,7974.55,8001.75
2014-10-27,8064.4,8064.4,7985.65,7988.7
2014-10-28,8007.85,8037.8,7995.05,8029.5
2014-10-29,8077.65,8097.95,8052.25,8089.05
2014-10-30,8091.0,8181.55,8088.55,8156.45
2014-10-31,8201.65,8330.75,8198.05,8317.0
2014-11-03,8346.8,8350.6,8297.65,8321.15
2014-11-05,8351.25,8365.55,8323.5,8340.4
2014-11-07,8333.15,8360.35,8290.25,8342.4
2014-11-10,8338.3,8383.05,8304.45,8345.8
2014-11-11,8355.9,8378.7,8321.85,8366.35
2014-11-12,8377.95,8415.05,8370.5,8375.85
2014-11-13,8408.0,8408.0,8320.35,8358.4
2014-11-14,8361.65,8400.65,8346.8,8384.6
2014-11-17,8382.6,8438.1,8349.1,8424.15
2014-11-18,8443.6,8454.5,8407.25,8425.45
2014-11-19,8439.35,8455.65,8360.5,8385.35
2014-11-20,8409.4,8410.85,8353.15,8403.6
2014-11-21,8409.75,8489.8,8398.6,8470.35
2014-11-24,8501.2,8534.65,8490.8,8528.05
2014-11-25,8534.0,8535.35,8429.45,8470.25
2014-11-26,8450.8,8500.3,8438.65,8473.0
2014-11-27,8478.3,8506.75,8456.35,8501.6
2014-11-28,8527.9,8617.0,8516.25,8578.0
2014-12-01,8609.15,8623.0,8545.15,8554.15
2014-12-02,8536.7,8560.2,8504.65,8524.4
2014-12-03,8529.4,8546.95,8508.35,8540.25
2014-12-04,8596.55,8626.95,8526.4,8562.3
2014-12-05,8587.1,8588.35,8523.9,8525.7
2014-12-08,8542.2,8546.35,8432.25,8434.8
2014-12-09,8444.5,8444.5,8330.5,8342.3
2014-12-10,8318.1,8376.8,8317.0,8356.75
2014-12-11,8341.65,8348.3,8272.4,8294.05
2014-12-12,8314.7,8321.9,8216.3,8227.8
2014-12-15,8163.55,8242.4,8152.5,8231.3
2014-12-16,8179.2,8189.35,8052.6,8076.4
2014-12-17,8049.1,8082.0,7961.35,8022.15
2014-12-18,8143.3,8174.3,8084.9,8158.8
2014-12-19,8235.9,8263.45,8208.6,8223.4
2014-12-22,8260.85,8330.95,8228.2,8328.75
2014-12-23,8325.75,8364.75,8252.85,8264.65
2014-12-24,8282.3,8286.4,8155.25,8189.2
