===============================================================================
Id,accdaily1,len,datetime,open,high,low,close,volume,openinterest,MovingAverage,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,BuySell,len,buy,sell
688,accdaily1,688,2020-10-07 23:59:59.999989,1440.4,1503.85,1432.15,1481.75,2432772.0,,MovingAverage,688,737705.9999999999,Broker,688,988338.7499999999,988338.7499999999,BuySell,688,,,Trades - Net Profit/Loss,688,,,Trades - Net Profit/Loss,688,,,DrawDown,688,1.44567434472121,1.5493353103921008,BuySell,688,,
689,accdaily1,689,2020-10-08 23:59:59.999989,1482.2,1523.65,1468.45,1517.9,1599084.0,,MovingAverage,689,737706.9999999999,Broker,689,988338.7499999999,988338.7499999999,BuySell,689,,,Trades - Net Profit/Loss,689,,,Trades - Net Profit/Loss,689,,,DrawDown,689,1.44567434472121,1.5493353103921008,BuySell,689,,
690,accdaily1,690,2020-10-09 23:59:59.999989,1511.6,1531.5,1502.0,1507.2,1015633.0,,MovingAverage,690,737707.9999999999,Broker,690,988338.7499999999,988338.7499999999,BuySell,690,,,Trades - Net Profit/Loss,690,,,Trades - Net Profit/Loss,690,,,DrawDown,690,1.44567434472121,1.5493353103921008,BuySell,690,,
691,accdaily1,691,2020-10-12 23:59:59.999989,1501.1,1529.8,1473.1,1516.95,1468639.0,,MovingAverage,691,737710.9999999999,Broker,691,988338.7499999999,988338.7499999999,BuySell,691,,,Trades - Net Profit/Loss,691,,,Trades - Net Profit/Loss,691,,,DrawDown,691,1.44567434472121,1.5493353103921008,BuySell,691,,
692,accdaily1,692,2020-10-13 23:59:59.999989,1515.0,1565.9,1508.0,1521.85,2377141.0,,MovingAverage,692,737711.9999999999,Broker,692,988338.7499999999,988338.7499999999,BuySell,692,,,Trades - Net Profit/Loss,692,,,Trades - Net Profit/Loss,692,,,DrawDown,692,1.44567434472121,1.5493353103921008,BuySell,692,,
693,accdaily1,693,2020-10-14 23:59:59.999989,1521.8,1555.65,1507.2,1549.5,1387898.0,,MovingAverage,693,737712.9999999999,Broker,693,988338.7499999999,988338.7499999999,BuySell,693,,,Trades - Net Profit/Loss,693,,,Trades - Net Profit/Loss,693,,,DrawDown,693,1.44567434472121,1.5493353103921008,BuySell,693,,
694,accdaily1,694,2020-10-15 23:59:59.999989,1551.0,1562.4,1512.5,1522.4,801821.0,,MovingAverage,694,737713.9999999999,Broker,694,988338.7499999999,988338.7499999999,BuySell,694,,,Trades - Net Profit/Loss,694,,,Trades - Net Profit/Loss,694,,,DrawDown,694,1.44567434472121,1.5493353103921008,BuySell,694,,
695,accdaily1,695,2020-10-16 23:59:59.999989,1520.0,1566.0,1512.4,1561.15,1364130.0,,MovingAverage,695,737714.9999999999,Broker,695,988338.7499999999,988338.7499999999,BuySell,695,,,Trades - Net Profit/Loss,695,,,Trades - Net Profit/Loss,695,,,DrawDown,695,1.44567434472121,1.5493353103921008,BuySell,695,,
696,accdaily1,696,2020-10-19 23:59:59.999989,1569.0,1575.0,1538.2,1562.65,1643909.0,,MovingAverage,696,737717.9999999999,Broker,696,988338.7499999999,988338.7499999999,BuySell,696,,,Trades - Net Profit/Loss,696,,,Trades - Net Profit/Loss,696,,,DrawDown,696,1.44567434472121,1.5493353103921008,BuySell,696,,
697,accdaily1,697,2020-10-20 23:59:59.999989,1582.1,1622.1,1562.0,1579.55,6433390.0,,MovingAverage,697,737718.9999999999,Broker,697,988338.7499999999,988338.7499999999,BuySell,697,,,Trades - Net Profit/Loss,697,,,Trades - Net Profit/Loss,697,,,DrawDown,697,1.44567434472121,1.5493353103921008,BuySell,697,,
698,accdaily1,698,2020-10-21 23:59:59.999989,1585.35,1625.6,1581.05,1620.15,2491967.0,,MovingAverage,698,737719.9999999999,Broker,698,988338.7499999999,988338.7499999999,BuySell,698,,,Trades - Net Profit/Loss,698,,,Trades - Net Profit/Loss,698,,,DrawDown,698,1.44567434472121,1.5493353103921008,BuySell,698,,
699,accdaily1,699,2020-10-22 23:59:59.999989,1618.0,1636.2,1604.05,1629.0,1839267.0,,MovingAverage,699,737720.9999999999,Broker,699,988338.7499999999,988338.7499999999,BuySell,699,,,Trades - Net Profit/Loss,699,,,Trades - Net Profit/Loss,699,,,DrawDown,699,1.44567434472121,1.5493353103921008,BuySell,699,,
700,accdaily1,700,2020-10-23 23:59:59.999989,1635.0,1635.3,1595.0,1604.55,1189152.0,,MovingAverage,700,737721.9999999999,Broker,700,988338.7499999999,988338.7499999999,BuySell,700,,,Trades - Net Profit/Loss,700,,,Trades - Net Profit/Loss,700,,,DrawDown,700,1.44567434472121,1.5493353103921008,BuySell,700,,
701,accdaily1,701,2020-10-26 23:59:59.999989,1604.9,1614.8,1573.5,1578.8,1151016.0,,MovingAverage,701,737724.9999999999,Broker,701,988338.7499999999,988338.7499999999,BuySell,701,,,Trades - Net Profit/Loss,701,,,Trades - Net Profit/Loss,701,,,DrawDown,701,1.44567434472121,1.5493353103921008,BuySell,701,,
702,accdaily1,702,2020-10-27 23:59:59.999989,1579.8,1700.0,1579.8,1683.85,3953879.0,,MovingAverage,702,737725.9999999999,Broker,702,988338.7499999999,988338.7499999999,BuySell,702,,,Trades - Net Profit/Loss,702,,,Trades - Net Profit/Loss,702,,,DrawDown,702,1.44567434472121,1.5493353103921008,BuySell,702,,
703,accdaily1,703,2020-10-28 23:59:59.999989,1667.55,1680.0,1622.1,1638.9,1583118.0,,MovingAverage,703,737726.9999999999,Broker,703,988338.7499999999,988338.7499999999,BuySell,703,,,Trades - Net Profit/Loss,703,,,Trades - Net Profit/Loss,703,,,DrawDown,703,1.44567434472121,1.5493353103921008,BuySell,703,,
704,accdaily1,704,2020-10-29 23:59:59.999989,1619.0,1658.1,1611.0,1651.9,1386462.0,,MovingAverage,704,737727.9999999999,Broker,704,988338.7499999999,988338.7499999999,BuySell,704,,,Trades - Net Profit/Loss,704,,,Trades - Net Profit/Loss,704,,,DrawDown,704,1.44567434472121,1.5493353103921008,BuySell,704,,
705,accdaily1,705,2020-10-30 23:59:59.999989,1650.3,1698.9,1623.05,1649.0,2458201.0,,MovingAverage,705,737728.9999999999,Broker,705,988338.7499999999,988338.7499999999,BuySell,705,,,Trades - Net Profit/Loss,705,,,Trades - Net Profit/Loss,705,,,DrawDown,705,1.44567434472121,1.5493353103921008,BuySell,705,,
706,accdaily1,706,2020-11-02 23:59:59.999989,1649.0,1671.0,1630.0,1665.85,1106012.0,,MovingAverage,706,737731.9999999999,Broker,706,988338.7499999999,988338.7499999999,BuySell,706,,,Trades - Net Profit/Loss,706,,,Trades - Net Profit/Loss,706,,,DrawDown,706,1.44567434472121,1.5493353103921008,BuySell,706,,
707,accdaily1,707,2020-11-03 23:59:59.999989,1672.4,1687.2,1645.0,1661.3,1021590.0,,MovingAverage,707,737732.9999999999,Broker,707,988338.7499999999,988338.7499999999,BuySell,707,,,Trades - Net Profit/Loss,707,,,Trades - Net Profit/Loss,707,,,DrawDown,707,1.44567434472121,1.5493353103921008,BuySell,707,,
708,accdaily1,708,2020-11-04 23:59:59.999989,1661.0,1681.95,1658.0,1676.35,973399.0,,MovingAverage,708,737733.9999999999,Broker,708,988338.7499999999,988338.7499999999,BuySell,708,,,Trades - Net Profit/Loss,708,,,Trades - Net Profit/Loss,708,,,DrawDown,708,1.44567434472121,1.5493353103921008,BuySell,708,,
709,accdaily1,709,2020-11-05 23:59:59.999989,1692.0,1703.2,1668.65,1699.4,1203200.0,,MovingAverage,709,737734.9999999999,Broker,709,988338.7499999999,988338.7499999999,BuySell,709,,,Trades - Net Profit/Loss,709,,,Trades - Net Profit/Loss,709,,,DrawDown,709,1.44567434472121,1.5493353103921008,BuySell,709,,
710,accdaily1,710,2020-11-06 23:59:59.999989,1701.9,1702.65,1650.1,1654.2,1287283.0,,MovingAverage,710,737735.9999999999,Broker,710,988338.7499999999,988338.7499999999,BuySell,710,,,Trades - Net Profit/Loss,710,,,Trades - Net Profit/Loss,710,,,DrawDown,710,1.44567434472121,1.5493353103921008,BuySell,710,,
711,accdaily1,711,2020-11-09 23:59:59.999989,1668.1,1683.0,1647.0,1669.7,1615110.0,,MovingAverage,711,737738.9999999999,Broker,711,988338.7499999999,988338.7499999999,BuySell,711,,,Trades - Net Profit/Loss,711,,,Trades - Net Profit/Loss,711,,,DrawDown,711,1.44567434472121,1.5493353103921008,BuySell,711,,
712,accdaily1,712,2020-11-10 23:59:59.999989,1679.0,1696.95,1648.0,1659.3,1349064.0,,MovingAverage,712,737739.9999999999,Broker,712,988338.7499999999,988338.7499999999,BuySell,712,,,Trades - Net Profit/Loss,712,,,Trades - Net Profit/Loss,712,,,DrawDown,712,1.44567434472121,1.5493353103921008,BuySell,712,,
713,accdaily1,713,2020-11-11 23:59:59.999989,1666.0,1679.9,1648.1,1670.15,2155521.0,,MovingAverage,713,737740.9999999999,Broker,713,988338.7499999999,988338.7499999999,BuySell,713,,,Trades - Net Profit/Loss,713,,,Trades - Net Profit/Loss,713,,,DrawDown,713,1.44567434472121,1.5493353103921008,BuySell,713,,
714,accdaily1,714,2020-11-12 23:59:59.999989,1673.8,1686.05,1652.35,1674.9,1514164.0,,MovingAverage,714,737741.9999999999,Broker,714,988338.7499999999,988338.7499999999,BuySell,714,,,Trades - Net Profit/Loss,714,,,Trades - Net Profit/Loss,714,,,DrawDown,714,1.44567434472121,1.5493353103921008,BuySell,714,,
715,accdaily1,715,2020-11-13 23:59:59.999989,1674.0,1684.5,1657.7,1676.35,727938.0,,MovingAverage,715,737742.9999999999,Broker,715,988338.7499999999,988338.7499999999,BuySell,715,,,Trades - Net Profit/Loss,715,,,Trades - Net Profit/Loss,715,,,DrawDown,715,1.44567434472121,1.5493353103921008,BuySell,715,,
716,accdaily1,716,2020-11-14 23:59:59.999989,1677.9,1682.95,1658.0,1668.05,91090.0,,MovingAverage,716,737743.9999999999,Broker,716,988338.7499999999,988338.7499999999,BuySell,716,,,Trades - Net Profit/Loss,716,,,Trades - Net Profit/Loss,716,,,DrawDown,716,1.44567434472121,1.5493353103921008,BuySell,716,,
717,accdaily1,717,2020-11-17 23:59:59.999989,1671.3,1723.9,1671.3,1694.8,2626953.0,,MovingAverage,717,737746.9999999999,Broker,717,988338.7499999999,988338.7499999999,BuySell,717,,,Trades - Net Profit/Loss,717,,,Trades - Net Profit/Loss,717,,,DrawDown,717,1.44567434472121,1.5493353103921008,BuySell,717,,
718,accdaily1,718,2020-11-18 23:59:59.999989,1694.8,1709.8,1672.15,1686.3,1817408.0,,MovingAverage,718,737747.9999999999,Broker,718,939189.5499999999,988092.2499999999,BuySell,718,1647.0677500000002,,Trades - Net Profit/Loss,718,,,Trades - Net Profit/Loss,718,,,DrawDown,718,1.4702546227625457,1.5493353103921008,BuySell,718,1694.8,
719,accdaily1,719,2020-11-19 23:59:59.999989,1673.65,1719.0,1667.4,1679.8,1382091.0,,MovingAverage,719,737748.9999999999,Broker,719,987725.3999999999,987725.3999999999,BuySell,719,,1744.7849999999999,Trades - Net Profit/Loss,719,,-613.349999999996,Trades - Net Profit/Loss,719,,-613.349999999996,DrawDown,719,1.5068358600828842,1.5493353103921008,BuySell,719,,1673.65
720,accdaily1,720,2020-11-20 23:59:59.999989,1684.0,1713.95,1680.0,1686.8,1245196.0,,MovingAverage,720,737749.9999999999,Broker,720,987725.3999999999,987725.3999999999,BuySell,720,,,Trades - Net Profit/Loss,720,,,Trades - Net Profit/Loss,720,,,DrawDown,720,1.5068358600828842,1.5493353103921008,BuySell,720,,
721,accdaily1,721,2020-11-23 23:59:59.999989,1704.0,1757.0,1697.0,1725.55,2654717.0,,MovingAverage,721,737752.9999999999,Broker,721,987725.3999999999,987725.3999999999,BuySell,721,,,Trades - Net Profit/Loss,721,,,Trades - Net Profit/Loss,721,,,DrawDown,721,1.5068358600828842,1.5493353103921008,BuySell,721,,
722,accdaily1,722,2020-11-24 23:59:59.999989,1725.5,1738.55,1691.9,1696.6,1638351.0,,MovingAverage,722,737753.9999999999,Broker,722,987725.3999999999,987725.3999999999,BuySell,722,,,Trades - Net Profit/Loss,722,,,Trades - Net Profit/Loss,722,,,DrawDown,722,1.5068358600828842,1.5493353103921008,BuySell,722,,
723,accdaily1,723,2020-11-25 23:59:59.999989,1710.0,1716.0,1660.0,1664.75,1045474.0,,MovingAverage,723,737754.9999999999,Broker,723,987725.3999999999,987725.3999999999,BuySell,723,,,Trades - Net Profit/Loss,723,,,Trades - Net Profit/Loss,723,,,DrawDown,723,1.5068358600828842,1.5493353103921008,BuySell,723,,
724,accdaily1,724,2020-11-26 23:59:59.999989,1668.35,1700.0,1654.0,1692.5,1115726.0,,MovingAverage,724,737755.9999999999,Broker,724,987725.3999999999,987725.3999999999,BuySell,724,,,Trades - Net Profit/Loss,724,,,Trades - Net Profit/Loss,724,,,DrawDown,724,1.5068358600828842,1.5493353103921008,BuySell,724,,
725,accdaily1,725,2020-11-27 23:59:59.999989,1704.7,1720.0,1672.6,1705.05,7926397.0,,MovingAverage,725,737756.9999999999,Broker,725,987725.3999999999,987725.3999999999,BuySell,725,,,Trades - Net Profit/Loss,725,,,Trades - Net Profit/Loss,725,,,DrawDown,725,1.5068358600828842,1.5493353103921008,BuySell,725,,
726,accdaily1,726,2020-12-01 23:59:59.999989,1738.0,1785.0,1705.9,1747.9,3242401.0,,MovingAverage,726,737760.9999999999,Broker,726,987725.3999999999,987725.3999999999,BuySell,726,,,Trades - Net Profit/Loss,726,,,Trades - Net Profit/Loss,726,,,DrawDown,726,1.5068358600828842,1.5493353103921008,BuySell,726,,
727,accdaily1,727,2020-12-02 23:59:59.999989,1745.0,1748.85,1701.3,1729.25,1326419.0,,MovingAverage,727,737761.9999999999,Broker,727,987725.3999999999,987725.3999999999,BuySell,727,,,Trades - Net Profit/Loss,727,,,Trades - Net Profit/Loss,727,,,DrawDown,727,1.5068358600828842,1.5493353103921008,BuySell,727,,
728,accdaily1,728,2020-12-03 23:59:59.999989,1739.75,1742.9,1707.1,1718.1,725291.0,,MovingAverage,728,737762.9999999999,Broker,728,987725.3999999999,987725.3999999999,BuySell,728,,,Trades - Net Profit/Loss,728,,,Trades - Net Profit/Loss,728,,,DrawDown,728,1.5068358600828842,1.5493353103921008,BuySell,728,,
729,accdaily1,729,2020-12-04 23:59:59.999989,1726.6,1732.95,1654.55,1665.95,2540286.0,,MovingAverage,729,737763.9999999999,Broker,729,987725.3999999999,987725.3999999999,BuySell,729,,,Trades - Net Profit/Loss,729,,,Trades - Net Profit/Loss,729,,,DrawDown,729,1.5068358600828842,1.5493353103921008,BuySell,729,,
730,accdaily1,730,2020-12-07 23:59:59.999989,1682.6,1682.6,1637.7,1660.55,1578664.0,,MovingAverage,730,737766.9999999999,Broker,730,987725.3999999999,987725.3999999999,BuySell,730,,,Trades - Net Profit/Loss,730,,,Trades - Net Profit/Loss,730,,,DrawDown,730,1.5068358600828842,1.5493353103921008,BuySell,730,,
731,accdaily1,731,2020-12-08 23:59:59.999989,1669.0,1700.0,1665.2,1684.5,2224442.0,,MovingAverage,731,737767.9999999999,Broker,731,987725.3999999999,987725.3999999999,BuySell,731,,,Trades - Net Profit/Loss,731,,,Trades - Net Profit/Loss,731,,,DrawDown,731,1.5068358600828842,1.5493353103921008,BuySell,731,,
732,accdaily1,732,2020-12-09 23:59:59.999989,1695.0,1699.1,1653.0,1656.6,1662078.0,,MovingAverage,732,737768.9999999999,Broker,732,1036880.3999999999,988838.9999999999,BuySell,732,,1724.5864999999997,Trades - Net Profit/Loss,732,,,Trades - Net Profit/Loss,732,,,DrawDown,732,1.3957908392843814,1.5493353103921008,BuySell,732,,1695.0
733,accdaily1,733,2020-12-10 23:59:59.999989,1629.0,1649.95,1618.25,1632.65,1873212.0,,MovingAverage,733,737769.9999999999,Broker,733,989639.3999999999,989639.3999999999,BuySell,733,1593.97625,,Trades - Net Profit/Loss,733,1914.0,,Trades - Net Profit/Loss,733,1914.0,,DrawDown,733,1.3159772305854536,1.5493353103921008,BuySell,733,1629.0,
734,accdaily1,734,2020-12-11 23:59:59.999989,1642.7,1659.95,1605.0,1608.75,1824475.0,,MovingAverage,734,737770.9999999999,Broker,734,989639.3999999999,989639.3999999999,BuySell,734,,,Trades - Net Profit/Loss,734,,,Trades - Net Profit/Loss,734,,,DrawDown,734,1.3159772305854536,1.5493353103921008,BuySell,734,,
735,accdaily1,735,2020-12-14 23:59:59.999989,1619.85,1630.0,1610.0,1615.05,980845.0,,MovingAverage,735,737773.9999999999,Broker,735,989639.3999999999,989639.3999999999,BuySell,735,,,Trades - Net Profit/Loss,735,,,Trades - Net Profit/Loss,735,,,DrawDown,735,1.3159772305854536,1.5493353103921008,BuySell,735,,
736,accdaily1,736,2020-12-15 23:59:59.999989,1624.0,1639.1,1607.6,1634.45,1169280.0,,MovingAverage,736,737774.9999999999,Broker,736,989639.3999999999,989639.3999999999,BuySell,736,,,Trades - Net Profit/Loss,736,,,Trades - Net Profit/Loss,736,,,DrawDown,736,1.3159772305854536,1.5493353103921008,BuySell,736,,
737,accdaily1,737,2020-12-16 23:59:59.999989,1644.95,1649.8,1624.25,1633.1,821837.0,,MovingAverage,737,737775.9999999999,Broker,737,989639.3999999999,989639.3999999999,BuySell,737,,,Trades - Net Profit/Loss,737,,,Trades - Net Profit/Loss,737,,,DrawDown,737,1.3159772305854536,1.5493353103921008,BuySell,737,,
738,accdaily1,738,2020-12-17 23:59:59.999989,1639.4,1659.85,1634.0,1639.3,1203365.0,,MovingAverage,738,737776.9999999999,Broker,738,989639.3999999999,989639.3999999999,BuySell,738,,,Trades - Net Profit/Loss,738,,,Trades - Net Profit/Loss,738,,,DrawDown,738,1.3159772305854536,1.5493353103921008,BuySell,738,,
739,accdaily1,739,2020-12-18 23:59:59.999989,1647.0,1654.75,1625.0,1648.3,1653822.0,,MovingAverage,739,737777.9999999999,Broker,739,989639.3999999999,989639.3999999999,BuySell,739,,,Trades - Net Profit/Loss,739,,,Trades - Net Profit/Loss,739,,,DrawDown,739,1.3159772305854536,1.5493353103921008,BuySell,739,,
740,accdaily1,740,2020-12-21 23:59:59.999989,1648.0,1648.0,1485.0,1570.35,1990374.0,,MovingAverage,740,737780.9999999999,Broker,740,989639.3999999999,989639.3999999999,BuySell,740,,,Trades - Net Profit/Loss,740,,,Trades - Net Profit/Loss,740,,,DrawDown,740,1.3159772305854536,1.5493353103921008,BuySell,740,,
741,accdaily1,741,2020-12-22 23:59:59.999989,1572.85,1587.9,1520.0,1564.95,1350612.0,,MovingAverage,741,737781.9999999999,Broker,741,989639.3999999999,989639.3999999999,BuySell,741,,,Trades - Net Profit/Loss,741,,,Trades - Net Profit/Loss,741,,,DrawDown,741,1.3159772305854536,1.5493353103921008,BuySell,741,,
742,accdaily1,742,2020-12-23 23:59:59.999989,1547.0,1583.0,1541.0,1578.85,1079550.0,,MovingAverage,742,737782.9999999999,Broker,742,989639.3999999999,989639.3999999999,BuySell,742,,,Trades - Net Profit/Loss,742,,,Trades - Net Profit/Loss,742,,,DrawDown,742,1.3159772305854536,1.5493353103921008,BuySell,742,,
743,accdaily1,743,2020-12-24 23:59:59.999989,1690.0,1694.4,1605.2,1614.65,3608554.0,,MovingAverage,743,737783.9999999999,Broker,743,989639.3999999999,989639.3999999999,BuySell,743,,,Trades - Net Profit/Loss,743,,,Trades - Net Profit/Loss,743,,,DrawDown,743,1.3159772305854536,1.5493353103921008,BuySell,743,,
744,accdaily1,744,2020-12-28 23:59:59.999989,1614.0,1625.75,1600.0,1622.45,1084367.0,,MovingAverage,744,737787.9999999999,Broker,744,989639.3999999999,989639.3999999999,BuySell,744,,,Trades - Net Profit/Loss,744,,,Trades - Net Profit/Loss,744,,,DrawDown,744,1.3159772305854536,1.5493353103921008,BuySell,744,,
745,accdaily1,745,2020-12-29 23:59:59.999989,1632.1,1632.7,1605.6,1616.75,803645.0,,MovingAverage,745,737788.9999999999,Broker,745,989639.3999999999,989639.3999999999,BuySell,745,,,Trades - Net Profit/Loss,745,,,Trades - Net Profit/Loss,745,,,DrawDown,745,1.3159772305854536,1.5493353103921008,BuySell,745,,
746,accdaily1,746,2020-12-30 23:59:59.999989,1619.9,1652.55,1600.0,1648.25,1718433.0,,MovingAverage,746,737789.9999999999,Broker,746,989639.3999999999,989639.3999999999,BuySell,746,,,Trades - Net Profit/Loss,746,,,Trades - Net Profit/Loss,746,,,DrawDown,746,1.3159772305854536,1.5493353103921008,BuySell,746,,
747,accdaily1,747,2020-12-31 23:59:59.999989,1648.0,1648.0,1610.65,1617.65,1350169.0,,MovingAverage,747,737790.9999999999,Broker,747,940199.3999999999,988728.8999999999,BuySell,747,1586.49025,,Trades - Net Profit/Loss,747,,,Trades - Net Profit/Loss,747,,,DrawDown,747,1.4067696977523347,1.5493353103921008,BuySell,747,1648.0,
748,accdaily1,748,2021-01-01 23:59:59.999989,1617.2,1632.0,1615.65,1626.1,647892.0,,MovingAverage,748,737791.9999999999,Broker,748,988715.3999999999,988715.3999999999,BuySell,748,,1656.4799999999998,Trades - Net Profit/Loss,748,,-923.9999999999986,Trades - Net Profit/Loss,748,,-923.9999999999986,DrawDown,748,1.4081158793083512,1.5493353103921008,BuySell,748,,1617.2
749,accdaily1,749,2021-01-04 23:59:59.999989,1634.0,1649.0,1628.0,1641.4,1446174.0,,MovingAverage,749,737794.9999999999,Broker,749,988715.3999999999,988715.3999999999,BuySell,749,,,Trades - Net Profit/Loss,749,,,Trades - Net Profit/Loss,749,,,DrawDown,749,1.4081158793083512,1.5493353103921008,BuySell,749,,
750,accdaily1,750,2021-01-05 23:59:59.999989,1639.95,1655.25,1629.25,1645.3,1229551.0,,MovingAverage,750,737795.9999999999,Broker,750,988715.3999999999,988715.3999999999,BuySell,750,,,Trades - Net Profit/Loss,750,,,Trades - Net Profit/Loss,750,,,DrawDown,750,1.4081158793083512,1.5493353103921008,BuySell,750,,
751,accdaily1,751,2021-01-05 23:59:59.999989,1639.95,1655.25,1629.25,1645.3,1229551.0,,MovingAverage,751,737795.9999999999,Broker,751,988715.3999999999,988715.3999999999,BuySell,751,,,Trades - Net Profit/Loss,751,,,Trades - Net Profit/Loss,751,,,DrawDown,751,1.4081158793083512,1.5493353103921008,BuySell,751,,
752,accdaily1,752,2021-01-06 23:59:59.999989,1658.0,1679.0,1641.0,1674.45,1755315.0,,MovingAverage,752,737796.9999999999,Broker,752,988715.3999999999,988715.3999999999,BuySell,752,,,Trades - Net Profit/Loss,752,,,Trades - Net Profit/Loss,752,,,DrawDown,752,1.4081158793083512,1.5493353103921008,BuySell,752,,
753,accdaily1,753,2021-01-07 23:59:59.999989,1691.25,1720.0,1683.2,1704.35,2052711.0,,MovingAverage,753,737797.9999999999,Broker,753,988715.3999999999,988715.3999999999,BuySell,753,,,Trades - Net Profit/Loss,753,,,Trades - Net Profit/Loss,753,,,DrawDown,753,1.4081158793083512,1.5493353103921008,BuySell,753,,
754,accdaily1,754,2021-01-08 23:59:59.999989,1720.0,1769.55,1713.05,1761.25,2133816.0,,MovingAverage,754,737798.9999999999,Broker,754,988715.3999999999,988715.3999999999,BuySell,754,,,Trades - Net Profit/Loss,754,,,Trades - Net Profit/Loss,754,,,DrawDown,754,1.4081158793083512,1.5493353103921008,BuySell,754,,
755,accdaily1,755,2021-01-11 23:59:59.999989,1743.95,1799.0,1743.5,1787.05,1677994.0,,MovingAverage,755,737801.9999999999,Broker,755,988715.3999999999,988715.3999999999,BuySell,755,,,Trades - Net Profit/Loss,755,,,Trades - Net Profit/Loss,755,,,DrawDown,755,1.4081158793083512,1.5493353103921008,BuySell,755,,
756,accdaily1,756,2021-01-12 23:59:59.999989,1783.0,1814.0,1775.1,1795.1,1505259.0,,MovingAverage,756,737802.9999999999,Broker,756,988715.3999999999,988715.3999999999,BuySell,756,,,Trades - Net Profit/Loss,756,,,Trades - Net Profit/Loss,756,,,DrawDown,756,1.4081158793083512,1.5493353103921008,BuySell,756,,
757,accdaily1,757,2021-01-13 23:59:59.999989,1795.15,1811.7,1771.1,1792.4,922665.0,,MovingAverage,757,737803.9999999999,Broker,757,988715.3999999999,988715.3999999999,BuySell,757,,,Trades - Net Profit/Loss,757,,,Trades - Net Profit/Loss,757,,,DrawDown,757,1.4081158793083512,1.5493353103921008,BuySell,757,,
758,accdaily1,758,2021-01-14 23:59:59.999989,1790.0,1805.0,1773.0,1785.5,627682.0,,MovingAverage,758,737804.9999999999,Broker,758,988715.3999999999,988715.3999999999,BuySell,758,,,Trades - Net Profit/Loss,758,,,Trades - Net Profit/Loss,758,,,DrawDown,758,1.4081158793083512,1.5493353103921008,BuySell,758,,
759,accdaily1,759,2021-01-15 23:59:59.999989,1780.0,1785.9,1718.25,1740.1,1238841.0,,MovingAverage,759,737805.9999999999,Broker,759,988715.3999999999,988715.3999999999,BuySell,759,,,Trades - Net Profit/Loss,759,,,Trades - Net Profit/Loss,759,,,DrawDown,759,1.4081158793083512,1.5493353103921008,BuySell,759,,
760,accdaily1,760,2021-01-18 23:59:59.999989,1738.0,1746.35,1670.25,1701.5,965219.0,,MovingAverage,760,737808.9999999999,Broker,760,988715.3999999999,988715.3999999999,BuySell,760,,,Trades - Net Profit/Loss,760,,,Trades - Net Profit/Loss,760,,,DrawDown,760,1.4081158793083512,1.5493353103921008,BuySell,760,,
761,accdaily1,761,2021-01-19 23:59:59.999989,1703.6,1720.9,1690.0,1712.4,1062139.0,,MovingAverage,761,737809.9999999999,Broker,761,988715.3999999999,988715.3999999999,BuySell,761,,,Trades - Net Profit/Loss,761,,,Trades - Net Profit/Loss,761,,,DrawDown,761,1.4081158793083512,1.5493353103921008,BuySell,761,,
762,accdaily1,762,2021-01-20 23:59:59.999989,1714.0,1718.65,1688.0,1710.05,841615.0,,MovingAverage,762,737810.9999999999,Broker,762,988715.3999999999,988715.3999999999,BuySell,762,,,Trades - Net Profit/Loss,762,,,Trades - Net Profit/Loss,762,,,DrawDown,762,1.4081158793083512,1.5493353103921008,BuySell,762,,
763,accdaily1,763,2021-01-21 23:59:59.999989,1720.4,1726.65,1656.0,1665.75,1486010.0,,MovingAverage,763,737811.9999999999,Broker,763,1036886.5999999999,990245.5999999999,BuySell,763,,1752.54975,Trades - Net Profit/Loss,763,,,Trades - Net Profit/Loss,763,,,DrawDown,763,1.255528692862709,1.5493353103921008,BuySell,763,,1720.4
764,accdaily1,764,2021-01-22 23:59:59.999989,1674.0,1708.95,1653.25,1694.85,1280708.0,,MovingAverage,764,737812.9999999999,Broker,764,990014.5999999999,990014.5999999999,BuySell,764,1628.45125,,Trades - Net Profit/Loss,764,1299.2000000000025,,Trades - Net Profit/Loss,764,1299.2000000000025,,DrawDown,764,1.2785633550434332,1.5493353103921008,BuySell,764,1674.0,
765,accdaily1,765,2021-01-25 23:59:59.999989,1724.55,1725.65,1658.0,1663.15,905403.0,,MovingAverage,765,737815.9999999999,Broker,765,990014.5999999999,990014.5999999999,BuySell,765,,,Trades - Net Profit/Loss,765,,,Trades - Net Profit/Loss,765,,,DrawDown,765,1.2785633550434332,1.5493353103921008,BuySell,765,,
766,accdaily1,766,2021-01-27 23:59:59.999989,1657.7,1675.95,1624.2,1637.85,891651.0,,MovingAverage,766,737817.9999999999,Broker,766,990014.5999999999,990014.5999999999,BuySell,766,,,Trades - Net Profit/Loss,766,,,Trades - Net Profit/Loss,766,,,DrawDown,766,1.2785633550434332,1.5493353103921008,BuySell,766,,
